Date,Close,Name
2022-04-19 00:00:00+03:00,2317.459961,IMOEX.ME
2022-04-20 00:00:00+03:00,2330.72998,IMOEX.ME
2022-04-21 00:00:00+03:00,2271.050049,IMOEX.ME
2022-04-22 00:00:00+03:00,2232.22998,IMOEX.ME
2022-04-25 00:00:00+03:00,2186.219971,IMOEX.ME
2022-04-26 00:00:00+03:00,2318.459961,IMOEX.ME
2022-04-27 00:00:00+03:00,2424.280029,IMOEX.ME
2022-04-28 00:00:00+03:00,2383.659912,IMOEX.ME
2022-04-29 00:00:00+03:00,2445.169922,IMOEX.ME
2022-05-04 00:00:00+03:00,2373.159912,IMOEX.ME
2022-05-05 00:00:00+03:00,2404.800049,IMOEX.ME
2022-05-06 00:00:00+03:00,2393.030029,IMOEX.ME
2022-05-11 00:00:00+03:00,2387.139893,IMOEX.ME
2022-05-12 00:00:00+03:00,2297.889893,IMOEX.ME
2022-05-13 00:00:00+03:00,2307.5,IMOEX.ME
2022-05-16 00:00:00+03:00,2364.600098,IMOEX.ME
2022-05-17 00:00:00+03:00,2424.100098,IMOEX.ME
2022-05-18 00:00:00+03:00,2445.300049,IMOEX.ME
2022-05-19 00:00:00+03:00,2436.570068,IMOEX.ME
2022-05-20 00:00:00+03:00,2373.26001,IMOEX.ME
2022-05-23 00:00:00+03:00,2301.850098,IMOEX.ME
2022-05-24 00:00:00+03:00,2293.620117,IMOEX.ME
2022-05-25 00:00:00+03:00,2340.179932,IMOEX.ME
2022-05-26 00:00:00+03:00,2413.060059,IMOEX.ME
2022-05-27 00:00:00+03:00,2407.590088,IMOEX.ME
2022-05-30 00:00:00+03:00,2400.389893,IMOEX.ME
2022-05-31 00:00:00+03:00,2355.75,IMOEX.ME
2022-06-01 00:00:00+03:00,2374.600098,IMOEX.ME
2022-06-02 00:00:00+03:00,2340.169922,IMOEX.ME
2022-06-03 00:00:00+03:00,2308.030029,IMOEX.ME
2022-06-06 00:00:00+03:00,2282.159912,IMOEX.ME
2022-06-07 00:00:00+03:00,2291.620117,IMOEX.ME
2022-06-08 00:00:00+03:00,2318.850098,IMOEX.ME
2022-06-09 00:00:00+03:00,2293.98999,IMOEX.ME
2022-06-10 00:00:00+03:00,2285.52002,IMOEX.ME
2022-06-14 00:00:00+03:00,2289.75,IMOEX.ME
2022-06-15 00:00:00+03:00,2318.959961,IMOEX.ME
2022-06-16 00:00:00+03:00,2369.75,IMOEX.ME
2022-06-17 00:00:00+03:00,2353.97998,IMOEX.ME
2022-06-20 00:00:00+03:00,2404.399902,IMOEX.ME
2022-06-21 00:00:00+03:00,2358.810059,IMOEX.ME
2022-06-22 00:00:00+03:00,2373.52002,IMOEX.ME
2022-06-23 00:00:00+03:00,2404.540039,IMOEX.ME
2022-06-24 00:00:00+03:00,2391.51001,IMOEX.ME
2022-06-27 00:00:00+03:00,2417.060059,IMOEX.ME
2022-06-28 00:00:00+03:00,2408.75,IMOEX.ME
2022-06-29 00:00:00+03:00,2378.550049,IMOEX.ME
2022-06-30 00:00:00+03:00,2204.850098,IMOEX.ME
2022-07-01 00:00:00+03:00,2206.610107,IMOEX.ME
2022-07-04 00:00:00+03:00,2204.659912,IMOEX.ME
2022-07-05 00:00:00+03:00,2226.639893,IMOEX.ME
2022-07-06 00:00:00+03:00,2221.879883,IMOEX.ME
2022-07-07 00:00:00+03:00,2226.649902,IMOEX.ME
2022-07-08 00:00:00+03:00,2222.51001,IMOEX.ME
2022-07-11 00:00:00+03:00,2162.340088,IMOEX.ME
2022-07-12 00:00:00+03:00,2133.77002,IMOEX.ME
2022-07-13 00:00:00+03:00,2073.679932,IMOEX.ME
2022-07-14 00:00:00+03:00,2063.300049,IMOEX.ME
2022-07-15 00:00:00+03:00,2109.52002,IMOEX.ME
2022-07-18 00:00:00+03:00,2096.419922,IMOEX.ME
2022-07-19 00:00:00+03:00,2071.280029,IMOEX.ME
2022-07-20 00:00:00+03:00,2075.23999,IMOEX.ME
2022-07-21 00:00:00+03:00,2053.639893,IMOEX.ME
2022-07-22 00:00:00+03:00,2096.75,IMOEX.ME
2022-07-25 00:00:00+03:00,2128.959961,IMOEX.ME
2022-07-26 00:00:00+03:00,2192.419922,IMOEX.ME
2022-07-27 00:00:00+03:00,2196.219971,IMOEX.ME
2022-07-28 00:00:00+03:00,2189.159912,IMOEX.ME
2022-07-29 00:00:00+03:00,2213.810059,IMOEX.ME
2022-08-01 00:00:00+03:00,2180.090088,IMOEX.ME
2022-08-02 00:00:00+03:00,2137.300049,IMOEX.ME
2022-08-03 00:00:00+03:00,2123.919922,IMOEX.ME
2022-08-04 00:00:00+03:00,2116.580078,IMOEX.ME
2022-08-05 00:00:00+03:00,2054.290039,IMOEX.ME
2022-08-08 00:00:00+03:00,2088.399902,IMOEX.ME
2022-08-09 00:00:00+03:00,2136.800049,IMOEX.ME
2022-08-10 00:00:00+03:00,2151.5,IMOEX.ME
2022-08-11 00:00:00+03:00,2133.110107,IMOEX.ME
2022-08-12 00:00:00+03:00,2147.330078,IMOEX.ME
2022-08-15 00:00:00+03:00,2165.120117,IMOEX.ME
2022-08-16 00:00:00+03:00,2208.330078,IMOEX.ME
2022-08-17 00:00:00+03:00,2188.560059,IMOEX.ME
2022-08-18 00:00:00+03:00,2194.310059,IMOEX.ME
2022-08-19 00:00:00+03:00,2195.159912,IMOEX.ME
2022-08-22 00:00:00+03:00,2228.110107,IMOEX.ME
2022-08-23 00:00:00+03:00,2260.080078,IMOEX.ME
2022-08-24 00:00:00+03:00,2248.219971,IMOEX.ME
2022-08-25 00:00:00+03:00,2246.340088,IMOEX.ME
2022-08-26 00:00:00+03:00,2268.889893,IMOEX.ME
2022-08-29 00:00:00+03:00,2296.330078,IMOEX.ME
2022-08-30 00:00:00+03:00,2306.620117,IMOEX.ME
2022-08-31 00:00:00+03:00,2400.080078,IMOEX.ME
2022-09-01 00:00:00+03:00,2445.77002,IMOEX.ME
2022-09-02 00:00:00+03:00,2471.449951,IMOEX.ME
2022-09-05 00:00:00+03:00,2488.439941,IMOEX.ME
2022-09-06 00:00:00+03:00,2425.330078,IMOEX.ME
2022-09-07 00:00:00+03:00,2401.570068,IMOEX.ME
2022-09-08 00:00:00+03:00,2390.27002,IMOEX.ME
2022-09-09 00:00:00+03:00,2426.060059,IMOEX.ME
2022-09-12 00:00:00+03:00,2449.649902,IMOEX.ME
2022-09-13 00:00:00+03:00,2446.889893,IMOEX.ME
2022-09-14 00:00:00+03:00,2435.889893,IMOEX.ME
2022-09-15 00:00:00+03:00,2446.590088,IMOEX.ME
2022-09-16 00:00:00+03:00,2435.179932,IMOEX.ME
2022-09-19 00:00:00+03:00,2430.540039,IMOEX.ME
2022-09-20 00:00:00+03:00,2215.669922,IMOEX.ME
2022-09-21 00:00:00+03:00,2130.709961,IMOEX.ME
2022-09-22 00:00:00+03:00,2190.870117,IMOEX.ME
2022-09-23 00:00:00+03:00,2089.870117,IMOEX.ME
2022-09-26 00:00:00+03:00,1933.349976,IMOEX.ME
2022-09-27 00:00:00+03:00,1953.459961,IMOEX.ME
2022-09-28 00:00:00+03:00,1963.859985,IMOEX.ME
2022-09-29 00:00:00+03:00,1953.77002,IMOEX.ME
2022-09-30 00:00:00+03:00,1957.310059,IMOEX.ME
2022-10-03 00:00:00+03:00,2041.959961,IMOEX.ME
2022-10-04 00:00:00+03:00,2046.420044,IMOEX.ME
2022-10-05 00:00:00+03:00,2029.880005,IMOEX.ME
2022-10-06 00:00:00+03:00,2020.630005,IMOEX.ME
2022-10-07 00:00:00+03:00,1944.75,IMOEX.ME
2022-10-10 00:00:00+03:00,1916.969971,IMOEX.ME
2022-10-11 00:00:00+03:00,1949.459961,IMOEX.ME
2022-10-12 00:00:00+03:00,1951.650024,IMOEX.ME
2022-10-13 00:00:00+03:00,1955.199951,IMOEX.ME
2022-10-14 00:00:00+03:00,1950.97998,IMOEX.ME
2022-10-17 00:00:00+03:00,2012.849976,IMOEX.ME
2022-10-18 00:00:00+03:00,2032.400024,IMOEX.ME
2022-10-19 00:00:00+03:00,1978.400024,IMOEX.ME
2022-10-20 00:00:00+03:00,2025.51001,IMOEX.ME
2022-10-21 00:00:00+03:00,2043.709961,IMOEX.ME
2022-10-24 00:00:00+03:00,2063.949951,IMOEX.ME
2022-10-25 00:00:00+03:00,2130.649902,IMOEX.ME
2022-10-26 00:00:00+03:00,2120.580078,IMOEX.ME
2022-10-27 00:00:00+03:00,2164.639893,IMOEX.ME
2022-10-28 00:00:00+03:00,2167.699951,IMOEX.ME
2022-10-31 00:00:00+03:00,2166.610107,IMOEX.ME
2022-11-01 00:00:00+03:00,2174.350098,IMOEX.ME
2022-11-02 00:00:00+03:00,2173.840088,IMOEX.ME
2022-11-03 00:00:00+03:00,2155.919922,IMOEX.ME
2022-11-07 00:00:00+03:00,2208.780029,IMOEX.ME
2022-11-08 00:00:00+03:00,2207.199951,IMOEX.ME
2022-11-09 00:00:00+03:00,2166.560059,IMOEX.ME
2022-11-10 00:00:00+03:00,2210.02002,IMOEX.ME
2022-11-11 00:00:00+03:00,2217.439941,IMOEX.ME
2022-11-14 00:00:00+03:00,2244.77002,IMOEX.ME
2022-11-15 00:00:00+03:00,2223.26001,IMOEX.ME
2022-11-16 00:00:00+03:00,2227.189941,IMOEX.ME
2022-11-17 00:00:00+03:00,2212.929932,IMOEX.ME
2022-11-18 00:00:00+03:00,2206.320068,IMOEX.ME
2022-11-21 00:00:00+03:00,2166.310059,IMOEX.ME
2022-11-22 00:00:00+03:00,2196.040039,IMOEX.ME
2022-11-23 00:00:00+03:00,2211.889893,IMOEX.ME
2022-11-24 00:00:00+03:00,2210.949951,IMOEX.ME
2022-11-25 00:00:00+03:00,2195.169922,IMOEX.ME
2022-11-28 00:00:00+03:00,2177.449951,IMOEX.ME
2022-11-29 00:00:00+03:00,2185.320068,IMOEX.ME
2022-11-30 00:00:00+03:00,2174.530029,IMOEX.ME
2022-12-01 00:00:00+03:00,2187.290039,IMOEX.ME
2022-12-02 00:00:00+03:00,2180.439941,IMOEX.ME
2022-12-05 00:00:00+03:00,2208.280029,IMOEX.ME
2022-12-06 00:00:00+03:00,2196.23999,IMOEX.ME
2022-12-07 00:00:00+03:00,2192.879883,IMOEX.ME
2022-12-08 00:00:00+03:00,2184.429932,IMOEX.ME
2022-12-09 00:00:00+03:00,2177.850098,IMOEX.ME
2022-12-12 00:00:00+03:00,2173.159912,IMOEX.ME
2022-12-13 00:00:00+03:00,2174.379883,IMOEX.ME
2022-12-14 00:00:00+03:00,2159.810059,IMOEX.ME
2022-12-15 00:00:00+03:00,2126.800049,IMOEX.ME
2022-12-16 00:00:00+03:00,2132.75,IMOEX.ME
2022-12-19 00:00:00+03:00,2129.97998,IMOEX.ME
2022-12-20 00:00:00+03:00,2119.370117,IMOEX.ME
2022-12-21 00:00:00+03:00,2116.129883,IMOEX.ME
2022-12-22 00:00:00+03:00,2122.909912,IMOEX.ME
2022-12-23 00:00:00+03:00,2124.02002,IMOEX.ME
2022-12-26 00:00:00+03:00,2139.209961,IMOEX.ME
2022-12-27 00:00:00+03:00,2150.919922,IMOEX.ME
2022-12-28 00:00:00+03:00,2139.77002,IMOEX.ME
2022-12-29 00:00:00+03:00,2147.060059,IMOEX.ME
2022-12-30 00:00:00+03:00,2154.120117,IMOEX.ME
2023-01-03 00:00:00+03:00,2172.679932,IMOEX.ME
2023-01-04 00:00:00+03:00,2168.419922,IMOEX.ME
2023-01-05 00:00:00+03:00,2156.669922,IMOEX.ME
2022-01-06 00:00:00+00:00,7450.399902,^FTSE
2022-01-07 00:00:00+00:00,7485.299805,^FTSE
2022-01-10 00:00:00+00:00,7445.299805,^FTSE
2022-01-11 00:00:00+00:00,7491.399902,^FTSE
2022-01-12 00:00:00+00:00,7551.700195,^FTSE
2022-01-13 00:00:00+00:00,7563.899902,^FTSE
2022-01-14 00:00:00+00:00,7543,^FTSE
2022-01-17 00:00:00+00:00,7611.200195,^FTSE
2022-01-18 00:00:00+00:00,7563.600098,^FTSE
2022-01-19 00:00:00+00:00,7589.700195,^FTSE
2022-01-20 00:00:00+00:00,7585,^FTSE
2022-01-21 00:00:00+00:00,7494.100098,^FTSE
2022-01-24 00:00:00+00:00,7297.200195,^FTSE
2022-01-25 00:00:00+00:00,7371.5,^FTSE
2022-01-26 00:00:00+00:00,7469.799805,^FTSE
2022-01-27 00:00:00+00:00,7554.299805,^FTSE
2022-01-28 00:00:00+00:00,7466.100098,^FTSE
2022-01-31 00:00:00+00:00,7464.399902,^FTSE
2022-02-01 00:00:00+00:00,7535.799805,^FTSE
2022-02-02 00:00:00+00:00,7583,^FTSE
2022-02-03 00:00:00+00:00,7528.799805,^FTSE
2022-02-04 00:00:00+00:00,7516.399902,^FTSE
2022-02-07 00:00:00+00:00,7573.5,^FTSE
2022-02-08 00:00:00+00:00,7567.100098,^FTSE
2022-02-09 00:00:00+00:00,7643.399902,^FTSE
2022-02-10 00:00:00+00:00,7672.399902,^FTSE
2022-02-11 00:00:00+00:00,7661,^FTSE
2022-02-14 00:00:00+00:00,7531.600098,^FTSE
2022-02-15 00:00:00+00:00,7608.899902,^FTSE
2022-02-16 00:00:00+00:00,7603.799805,^FTSE
2022-02-17 00:00:00+00:00,7537.399902,^FTSE
2022-02-18 00:00:00+00:00,7513.600098,^FTSE
2022-02-21 00:00:00+00:00,7484.299805,^FTSE
2022-02-22 00:00:00+00:00,7494.200195,^FTSE
2022-02-23 00:00:00+00:00,7498.200195,^FTSE
2022-02-24 00:00:00+00:00,7207,^FTSE
2022-02-25 00:00:00+00:00,7489.5,^FTSE
2022-02-28 00:00:00+00:00,7458.299805,^FTSE
2022-03-01 00:00:00+00:00,7330.200195,^FTSE
2022-03-02 00:00:00+00:00,7429.600098,^FTSE
2022-03-03 00:00:00+00:00,7238.899902,^FTSE
2022-03-04 00:00:00+00:00,6987.100098,^FTSE
2022-03-07 00:00:00+00:00,6959.5,^FTSE
2022-03-08 00:00:00+00:00,6964.100098,^FTSE
2022-03-09 00:00:00+00:00,7190.700195,^FTSE
2022-03-10 00:00:00+00:00,7099.100098,^FTSE
2022-03-11 00:00:00+00:00,7155.600098,^FTSE
2022-03-14 00:00:00+00:00,7193.5,^FTSE
2022-03-15 00:00:00+00:00,7175.700195,^FTSE
2022-03-16 00:00:00+00:00,7291.700195,^FTSE
2022-03-17 00:00:00+00:00,7385.299805,^FTSE
2022-03-18 00:00:00+00:00,7404.700195,^FTSE
2022-03-21 00:00:00+00:00,7442.399902,^FTSE
2022-03-22 00:00:00+00:00,7476.700195,^FTSE
2022-03-23 00:00:00+00:00,7460.600098,^FTSE
2022-03-24 00:00:00+00:00,7467.399902,^FTSE
2022-03-25 00:00:00+00:00,7483.399902,^FTSE
2022-03-28 00:00:00+01:00,7473.100098,^FTSE
2022-03-29 00:00:00+01:00,7537.299805,^FTSE
2022-03-30 00:00:00+01:00,7578.799805,^FTSE
2022-03-31 00:00:00+01:00,7515.700195,^FTSE
2022-04-01 00:00:00+01:00,7537.899902,^FTSE
2022-04-04 00:00:00+01:00,7558.899902,^FTSE
2022-04-05 00:00:00+01:00,7613.700195,^FTSE
2022-04-06 00:00:00+01:00,7587.700195,^FTSE
2022-04-07 00:00:00+01:00,7551.799805,^FTSE
2022-04-08 00:00:00+01:00,7669.600098,^FTSE
2022-04-11 00:00:00+01:00,7618.299805,^FTSE
2022-04-12 00:00:00+01:00,7576.700195,^FTSE
2022-04-13 00:00:00+01:00,7580.799805,^FTSE
2022-04-14 00:00:00+01:00,7616.399902,^FTSE
2022-04-19 00:00:00+01:00,7601.299805,^FTSE
2022-04-20 00:00:00+01:00,7629.200195,^FTSE
2022-04-21 00:00:00+01:00,7628,^FTSE
2022-04-22 00:00:00+01:00,7521.700195,^FTSE
2022-04-25 00:00:00+01:00,7380.5,^FTSE
2022-04-26 00:00:00+01:00,7386.200195,^FTSE
2022-04-27 00:00:00+01:00,7425.600098,^FTSE
2022-04-28 00:00:00+01:00,7509.200195,^FTSE
2022-04-29 00:00:00+01:00,7544.600098,^FTSE
2022-05-03 00:00:00+01:00,7561.299805,^FTSE
2022-05-04 00:00:00+01:00,7493.5,^FTSE
2022-05-05 00:00:00+01:00,7503.299805,^FTSE
2022-05-06 00:00:00+01:00,7387.899902,^FTSE
2022-05-09 00:00:00+01:00,7216.600098,^FTSE
2022-05-10 00:00:00+01:00,7243.200195,^FTSE
2022-05-11 00:00:00+01:00,7347.700195,^FTSE
2022-05-12 00:00:00+01:00,7233.299805,^FTSE
2022-05-13 00:00:00+01:00,7418.200195,^FTSE
2022-05-16 00:00:00+01:00,7464.799805,^FTSE
2022-05-17 00:00:00+01:00,7518.399902,^FTSE
2022-05-18 00:00:00+01:00,7438.100098,^FTSE
2022-05-19 00:00:00+01:00,7302.700195,^FTSE
2022-05-20 00:00:00+01:00,7390,^FTSE
2022-05-23 00:00:00+01:00,7513.399902,^FTSE
2022-05-24 00:00:00+01:00,7484.399902,^FTSE
2022-05-25 00:00:00+01:00,7522.799805,^FTSE
2022-05-26 00:00:00+01:00,7564.899902,^FTSE
2022-05-27 00:00:00+01:00,7585.5,^FTSE
2022-05-30 00:00:00+01:00,7600.100098,^FTSE
2022-05-31 00:00:00+01:00,7607.700195,^FTSE
2022-06-01 00:00:00+01:00,7533,^FTSE
2022-06-06 00:00:00+01:00,7608.200195,^FTSE
2022-06-07 00:00:00+01:00,7598.899902,^FTSE
2022-06-08 00:00:00+01:00,7593,^FTSE
2022-06-09 00:00:00+01:00,7476.200195,^FTSE
2022-06-10 00:00:00+01:00,7317.5,^FTSE
2022-06-13 00:00:00+01:00,7205.799805,^FTSE
2022-06-14 00:00:00+01:00,7187.5,^FTSE
2022-06-15 00:00:00+01:00,7273.399902,^FTSE
2022-06-16 00:00:00+01:00,7045,^FTSE
2022-06-17 00:00:00+01:00,7016.299805,^FTSE
2022-06-20 00:00:00+01:00,7121.799805,^FTSE
2022-06-21 00:00:00+01:00,7152.100098,^FTSE
2022-06-22 00:00:00+01:00,7089.200195,^FTSE
2022-06-23 00:00:00+01:00,7020.5,^FTSE
2022-06-24 00:00:00+01:00,7208.799805,^FTSE
2022-06-27 00:00:00+01:00,7258.299805,^FTSE
2022-06-28 00:00:00+01:00,7323.399902,^FTSE
2022-06-29 00:00:00+01:00,7312.299805,^FTSE
2022-06-30 00:00:00+01:00,7169.299805,^FTSE
2022-07-01 00:00:00+01:00,7168.700195,^FTSE
2022-07-04 00:00:00+01:00,7232.700195,^FTSE
2022-07-05 00:00:00+01:00,7025.5,^FTSE
2022-07-06 00:00:00+01:00,7107.799805,^FTSE
2022-07-07 00:00:00+01:00,7189.100098,^FTSE
2022-07-08 00:00:00+01:00,7196.200195,^FTSE
2022-07-11 00:00:00+01:00,7196.600098,^FTSE
2022-07-12 00:00:00+01:00,7209.899902,^FTSE
2022-07-13 00:00:00+01:00,7156.399902,^FTSE
2022-07-14 00:00:00+01:00,7039.799805,^FTSE
2022-07-15 00:00:00+01:00,7159,^FTSE
2022-07-18 00:00:00+01:00,7223.200195,^FTSE
2022-07-19 00:00:00+01:00,7296.299805,^FTSE
2022-07-20 00:00:00+01:00,7264.299805,^FTSE
2022-07-21 00:00:00+01:00,7270.5,^FTSE
2022-07-22 00:00:00+01:00,7276.399902,^FTSE
2022-07-25 00:00:00+01:00,7306.299805,^FTSE
2022-07-26 00:00:00+01:00,7306.299805,^FTSE
2022-07-27 00:00:00+01:00,7348.200195,^FTSE
2022-07-28 00:00:00+01:00,7345.299805,^FTSE
2022-07-29 00:00:00+01:00,7423.399902,^FTSE
2022-08-01 00:00:00+01:00,7413.399902,^FTSE
2022-08-02 00:00:00+01:00,7409.100098,^FTSE
2022-08-03 00:00:00+01:00,7445.700195,^FTSE
2022-08-04 00:00:00+01:00,7448.100098,^FTSE
2022-08-05 00:00:00+01:00,7439.700195,^FTSE
2022-08-08 00:00:00+01:00,7482.399902,^FTSE
2022-08-09 00:00:00+01:00,7488.200195,^FTSE
2022-08-10 00:00:00+01:00,7507.100098,^FTSE
2022-08-11 00:00:00+01:00,7465.899902,^FTSE
2022-08-12 00:00:00+01:00,7500.899902,^FTSE
2022-08-15 00:00:00+01:00,7509.200195,^FTSE
2022-08-16 00:00:00+01:00,7536.100098,^FTSE
2022-08-17 00:00:00+01:00,7515.799805,^FTSE
2022-08-18 00:00:00+01:00,7541.899902,^FTSE
2022-08-19 00:00:00+01:00,7550.399902,^FTSE
2022-08-22 00:00:00+01:00,7533.799805,^FTSE
2022-08-23 00:00:00+01:00,7488.100098,^FTSE
2022-08-24 00:00:00+01:00,7471.5,^FTSE
2022-08-25 00:00:00+01:00,7479.700195,^FTSE
2022-08-26 00:00:00+01:00,7427.299805,^FTSE
2022-08-30 00:00:00+01:00,7361.600098,^FTSE
2022-08-31 00:00:00+01:00,7284.200195,^FTSE
2022-09-01 00:00:00+01:00,7148.5,^FTSE
2022-09-02 00:00:00+01:00,7281.200195,^FTSE
2022-09-05 00:00:00+01:00,7287.399902,^FTSE
2022-09-06 00:00:00+01:00,7300.399902,^FTSE
2022-09-07 00:00:00+01:00,7237.799805,^FTSE
2022-09-08 00:00:00+01:00,7262.100098,^FTSE
2022-09-09 00:00:00+01:00,7351.100098,^FTSE
2022-09-12 00:00:00+01:00,7473,^FTSE
2022-09-13 00:00:00+01:00,7385.899902,^FTSE
2022-09-14 00:00:00+01:00,7277.299805,^FTSE
2022-09-15 00:00:00+01:00,7282.100098,^FTSE
2022-09-16 00:00:00+01:00,7236.700195,^FTSE
2022-09-20 00:00:00+01:00,7192.700195,^FTSE
2022-09-21 00:00:00+01:00,7237.600098,^FTSE
2022-09-22 00:00:00+01:00,7159.5,^FTSE
2022-09-23 00:00:00+01:00,7018.600098,^FTSE
2022-09-26 00:00:00+01:00,7021,^FTSE
2022-09-27 00:00:00+01:00,6984.600098,^FTSE
2022-09-28 00:00:00+01:00,7005.399902,^FTSE
2022-09-29 00:00:00+01:00,6881.600098,^FTSE
2022-09-30 00:00:00+01:00,6893.799805,^FTSE
2022-10-03 00:00:00+01:00,6908.799805,^FTSE
2022-10-04 00:00:00+01:00,7086.5,^FTSE
2022-10-05 00:00:00+01:00,7052.600098,^FTSE
2022-10-06 00:00:00+01:00,6997.299805,^FTSE
2022-10-07 00:00:00+01:00,6991.100098,^FTSE
2022-10-10 00:00:00+01:00,6959.299805,^FTSE
2022-10-11 00:00:00+01:00,6885.200195,^FTSE
2022-10-12 00:00:00+01:00,6826.200195,^FTSE
2022-10-13 00:00:00+01:00,6850.299805,^FTSE
2022-10-14 00:00:00+01:00,6858.799805,^FTSE
2022-10-17 00:00:00+01:00,6920.200195,^FTSE
2022-10-18 00:00:00+01:00,6936.700195,^FTSE
2022-10-19 00:00:00+01:00,6925,^FTSE
2022-10-20 00:00:00+01:00,6943.899902,^FTSE
2022-10-21 00:00:00+01:00,6969.700195,^FTSE
2022-10-24 00:00:00+01:00,7014,^FTSE
2022-10-25 00:00:00+01:00,7013.5,^FTSE
2022-10-26 00:00:00+01:00,7056.100098,^FTSE
2022-10-27 00:00:00+01:00,7073.700195,^FTSE
2022-10-28 00:00:00+01:00,7047.700195,^FTSE
2022-10-31 00:00:00+00:00,7094.5,^FTSE
2022-11-01 00:00:00+00:00,7186.200195,^FTSE
2022-11-02 00:00:00+00:00,7144.100098,^FTSE
2022-11-03 00:00:00+00:00,7188.600098,^FTSE
2022-11-04 00:00:00+00:00,7334.799805,^FTSE
2022-11-07 00:00:00+00:00,7300,^FTSE
2022-11-08 00:00:00+00:00,7306.100098,^FTSE
2022-11-09 00:00:00+00:00,7296.299805,^FTSE
2022-11-10 00:00:00+00:00,7375.299805,^FTSE
2022-11-11 00:00:00+00:00,7318,^FTSE
2022-11-14 00:00:00+00:00,7385.200195,^FTSE
2022-11-15 00:00:00+00:00,7369.399902,^FTSE
2022-11-16 00:00:00+00:00,7351.200195,^FTSE
2022-11-17 00:00:00+00:00,7346.5,^FTSE
2022-11-18 00:00:00+00:00,7385.5,^FTSE
2022-11-21 00:00:00+00:00,7376.899902,^FTSE
2022-11-22 00:00:00+00:00,7452.799805,^FTSE
2022-11-23 00:00:00+00:00,7465.200195,^FTSE
2022-11-24 00:00:00+00:00,7466.600098,^FTSE
2022-11-25 00:00:00+00:00,7486.700195,^FTSE
2022-11-28 00:00:00+00:00,7474,^FTSE
